          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             8.40000             0.70000            19.49090             0.11992             0.01438                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             8.40000             0.80000            21.92023             0.09746             0.00950                   6             0.00018                   1                   1
                   3                  10               32768             1.00000             8.50000             0.20000            19.89636             2.87791             8.28238                1069             0.03262                   1                   1
                   3                  10               32768             1.00000             8.50000             0.30000            15.04596             1.75761             3.08919                 201             0.00613                   1                   1
                   3                  10               32768             1.00000             8.50000             0.40000            13.83440             0.35747             0.12778                  92             0.00281                   1                   1
                   3                  10               32768             1.00000             8.50000             0.60000            17.35466             0.06309             0.00398                  24             0.00073                   1                   1
                   3                  10               32768             1.00000             8.50000             0.70000            19.44259             0.19113             0.03653                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             8.50000             0.80000            21.90595             0.08337             0.00695                   6             0.00018                   1                   1
                   3                  10               32768             1.00000             8.60000             0.20000            21.77332             4.07928            16.64054                1035             0.03159                   1                   1
                   3                  10               32768             1.00000             8.60000             0.30000            15.45137             1.10393             1.21866                 196             0.00598                   1                   1
                   3                  10               32768             1.00000             8.60000             0.40000            13.52961             0.29774             0.08865                  74             0.00226                   1                   1
                   3                  10               32768             1.00000             8.60000             0.60000            17.19637             0.08353             0.00698                  20             0.00061                   1                   1
                   3                  10               32768             1.00000             8.60000             0.70000            19.50456             0.11834             0.01401                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             8.60000             0.80000            21.88437             0.07761             0.00602                   5             0.00015                   1                   1
                   3                  10               32768             1.00000             8.70000             0.20000            20.90446             2.97311             8.83938                 926             0.02826                   1                   1
                   3                  10               32768             1.00000             8.70000             0.30000            14.83139             1.35013             1.82284                 203             0.00620                   1                   1
                   3                  10               32768             1.00000             8.70000             0.40000            13.70444             0.51997             0.27037                  75             0.00229                   1                   1
                   3                  10               32768             1.00000             8.70000             0.60000            17.15388             0.10103             0.01021                  18             0.00055                   1                   1
                   3                  10               32768             1.00000             8.70000             0.70000            19.47300             0.14579             0.02126                  11             0.00034                   1                   1
                   3                  10               32768             1.00000             8.70000             0.80000            21.83512             0.07135             0.00509                   6             0.00018                   1                   1
                   3                  10               32768             1.00000             8.80000             0.20000            19.90963             2.86240             8.19336                 863             0.02634                   1                   1
                   3                  10               32768             1.00000             8.80000             0.30000            15.08279             1.30025             1.69066                 199             0.00607                   1                   1
                   3                  10               32768             1.00000             8.80000             0.40000            13.80922             0.36899             0.13616                  77             0.00235                   1                   1
                   3                  10               32768             1.00000             8.80000             0.60000            17.22792             0.09155             0.00838                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             8.80000             0.70000            19.50671             0.11951             0.01428                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             8.80000             0.80000            21.74581             0.11259             0.01268                   7             0.00021                   1                   1
                   3                  10               32768             1.00000             8.90000             0.20000            21.06249             3.59685            12.93734                 807             0.02463                   1                   1
                   3                  10               32768             1.00000             8.90000             0.30000            14.44747             1.39001             1.93212                 210             0.00641                   1                   1
                   3                  10               32768             1.00000             8.90000             0.40000            13.85874             0.46600             0.21716                  70             0.00214                   1                   1
                   3                  10               32768             1.00000             8.90000             0.60000            17.28838             0.05691             0.00324                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             8.90000             0.70000            19.43850             0.15525             0.02410                   8             0.00024                   1                   1
                   3                  10               32768             1.00000             8.90000             0.80000            21.75149             0.08937             0.00799                   6             0.00018                   1                   1
                   3                  10               32768             1.00000             9.00000             0.20000            19.96652             2.78084             7.73306                 825             0.02518                   1                   1
                   3                  10               32768             1.00000             9.00000             0.30000            15.04339             0.92451             0.85473                 176             0.00537                   1                   1
                   3                  10               32768             1.00000             9.00000             0.40000            13.56108             0.26246             0.06888                  73             0.00223                   1                   1
                   3                  10               32768             1.00000             9.00000             0.60000            17.23978             0.07377             0.00544                  19             0.00058                   1                   1
                   3                  10               32768             1.00000             9.00000             0.70000            19.44339             0.15033             0.02260                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             9.00000             0.80000            21.73882             0.09900             0.00980                   6             0.00018                   1                   1
                   3                  10               32768             1.00000             9.10000             0.20000            21.18315             3.60184            12.97322                 775             0.02365                   1                   1
                   3                  10               32768             1.00000             9.10000             0.30000            14.25229             0.92096             0.84817                 181             0.00552                   1                   1
                   3                  10               32768             1.00000             9.10000             0.40000            13.49336             0.28432             0.08084                  57             0.00174                   1                   1
                   3                  10               32768             1.00000             9.10000             0.60000            17.19177             0.10613             0.01126                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             9.10000             0.70000            19.49916             0.11829             0.01399                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.10000             0.80000            21.91679             0.07306             0.00534                   4             0.00012                   1                   1
                   3                  10               32768             1.00000             9.20000             0.20000            22.18684             3.55813            12.66030                 741             0.02261                   1                   1
                   3                  10               32768             1.00000             9.20000             0.30000            13.69435             1.13466             1.28744                 173             0.00528                   1                   1
                   3                  10               32768             1.00000             9.20000             0.40000            13.65490             0.34923             0.12196                  63             0.00192                   1                   1
                   3                  10               32768             1.00000             9.20000             0.60000            17.24011             0.07378             0.00544                  17             0.00052                   1                   1
                   3                  10               32768             1.00000             9.20000             0.70000            19.46208             0.14886             0.02216                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             9.20000             0.80000            21.90242             0.04617             0.00213                   3             0.00009                   1                   1
                   3                  10               32768             1.00000             9.30000             0.20000            23.36394             3.81446            14.55009                 687             0.02097                   1                   1
                   3                  10               32768             1.00000             9.30000             0.30000            14.70581             1.99390             3.97564                 175             0.00534                   1                   1
                   3                  10               32768             1.00000             9.30000             0.40000            13.56460             0.28079             0.07884                  71             0.00217                   1                   1
                   3                  10               32768             1.00000             9.30000             0.60000            17.19280             0.08836             0.00781                  16             0.00049                   1                   1
                   3                  10               32768             1.00000             9.30000             0.70000            19.56010             0.09731             0.00947                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.30000             0.80000            21.91578             0.05676             0.00322                   5             0.00015                   1                   1
                   3                  10               32768             1.00000             9.40000             0.20000            21.74659             2.85879             8.17270                 677             0.02066                   1                   1
                   3                  10               32768             1.00000             9.40000             0.30000            15.74810             1.13681             1.29233                 137             0.00418                   1                   1
                   3                  10               32768             1.00000             9.40000             0.40000            13.49531             0.35418             0.12544                  59             0.00180                   1                   1
                   3                  10               32768             1.00000             9.40000             0.60000            17.20110             0.06525             0.00426                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             9.40000             0.70000            19.55510             0.09802             0.00961                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             9.40000             0.80000            21.88759             0.04833             0.00234                   2             0.00006                   1                   1
                   3                  10               32768             1.00000             9.50000             0.20000            20.47549             2.90305             8.42773                 701             0.02139                   1                   1
                   3                  10               32768             1.00000             9.50000             0.30000            14.00366             0.81303             0.66101                 153             0.00467                   1                   1
                   3                  10               32768             1.00000             9.50000             0.40000            14.06557             0.52393             0.27450                  48             0.00146                   1                   1
                   3                  10               32768             1.00000             9.50000             0.60000            17.23912             0.04494             0.00202                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             9.50000             0.70000            19.62642             0.06092             0.00371                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.50000             0.80000            21.86446             0.04243             0.00180                   2             0.00006                   1                   1
                   3                  10               32768             1.00000             9.60000             0.20000            21.14361             4.19627            17.60871                 584             0.01782                   1                   1
                   3                  10               32768             1.00000             9.60000             0.30000            13.25692             0.75454             0.56932                 168             0.00513                   1                   1
                   3                  10               32768             1.00000             9.60000             0.40000            13.25529             0.15676             0.02457                  70             0.00214                   1                   1
                   3                  10               32768             1.00000             9.60000             0.60000            17.17082             0.07427             0.00552                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             9.60000             0.70000            19.65513             0.05465             0.00299                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             9.60000             0.80000            21.82761             0.04849             0.00235                   3             0.00009                   1                   1
                   3                  10               32768             1.00000             9.70000             0.20000            20.32869             4.02835            16.22762                 628             0.01917                   1                   1
                   3                  10               32768             1.00000             9.70000             0.30000            14.01860             1.36437             1.86151                 138             0.00421                   1                   1
                   3                  10               32768             1.00000             9.70000             0.40000            13.47706             0.36759             0.13512                  76             0.00232                   1                   1
                   3                  10               32768             1.00000             9.70000             0.60000            17.17774             0.11763             0.01384                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             9.70000             0.70000            19.73787             0.09553             0.00913                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.70000             0.80000            21.80819             0.04499             0.00202                   2             0.00006                   1                   1
                   3                  10               32768             1.00000             9.80000             0.20000            19.27387             2.72225             7.41063                 577             0.01761                   1                   1
                   3                  10               32768             1.00000             9.80000             0.30000            13.56385             1.48076             2.19265                 137             0.00418                   1                   1
                   3                  10               32768             1.00000             9.80000             0.40000            13.44023             0.21757             0.04734                  47             0.00143                   1                   1
                   3                  10               32768             1.00000             9.80000             0.60000            17.25714             0.05056             0.00256                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.80000             0.70000            19.79257             0.08539             0.00729                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.80000             0.80000            21.77498             0.05654             0.00320                   2             0.00006                   1                   1
                   3                  10               32768             1.00000             9.90000             0.20000            21.38540             4.15961            17.30234                 555             0.01694                   1                   1
                   3                  10               32768             1.00000             9.90000             0.30000            13.62553             1.32462             1.75461                 128             0.00391                   1                   1
                   3                  10               32768             1.00000             9.90000             0.40000            13.46337             0.22653             0.05132                  51             0.00156                   1                   1
                   3                  10               32768             1.00000             9.90000             0.60000            17.22031             0.08011             0.00642                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             9.90000             0.70000            19.82245             0.11428             0.01306                   8             0.00024                   1                   1
                   3                  10               32768             1.00000             9.90000             0.80000            21.78095             0.05864             0.00344                   4             0.00012                   1                   1
                   3                  10               32768             1.00000            10.00000             0.20000            19.82326             2.29120             5.24958                 519             0.01584                   1                   1
                   3                  10               32768             1.00000            10.00000             0.30000            15.25359             1.87288             3.50769                 114             0.00348                   1                   1
                   3                  10               32768             1.00000            10.00000             0.40000            13.22608             0.18258             0.03334                  58             0.00177                   1                   1
                   3                  10               32768             1.00000            10.00000             0.60000            17.22122             0.05224             0.00273                   7             0.00021                   1                   1
                   3                  10               32768             1.00000            10.00000             0.70000            19.83026             0.11279             0.01272                   6             0.00018                   1                   1
                   3                  10               32768             1.00000            10.00000             0.80000            21.79075             0.05154             0.00266                   3             0.00009                   1                   1
